country,year,nitrous_oxide,co2_emissions,agricultural_land,greenhouse_gas_emissions,cereal_yield,population_growth,arable_land,urban_population,GDP,fresh_water
Kenya,2020,,,,,,,,27.995,,
Kenya,2019,,,,,,,,27.507,,
Kenya,2018,,,,,,,,27.03,,
Kenya,2017,,,,,,,,26.562,,
Kenya,2016,,,,,,,,26.105,,
Kenya,2015,,,,,,,,25.658,,
Kenya,2014,,,,,,,,25.221,,
Kenya,2013,,,,,,,,24.794,,
Kenya,2012,,,,,,,,24.376,,
Kenya,2011,,,,,,,,23.969,,
Kenya,2010,,,,,,,,23.571,,
Kenya,2009,,,,,,,,23.183,,
Kenya,2008,,,,,,,,22.8,,
Kenya,2007,,,,,,,,22.42,,
Kenya,2006,,,,,,,,22.045,,
Kenya,2005,,,,,,,,21.675,,
Kenya,2004,,,,,,,,21.31,,
Kenya,2003,,,,,,,,20.948,,
Kenya,2002,,,,,,,,20.591,,
Kenya,2001,,,,,,,,20.239,,
Kenya,2000,,,,,,,,19.892,,
Kenya,1999,,,,,,,,19.55,,
Kenya,1998,,,,,,,,19.222,,
Kenya,1997,,,,,,,,18.898,,
Kenya,1996,,,,,,,,18.579,,
Kenya,1995,,,,,,,,18.263,,
Kenya,1994,,,,,,,,17.952,,
Kenya,1993,,,,,,,,17.645,,
Kenya,1992,,,,,,,,17.342,,
Kenya,1991,,,,,,,,17.043,,
Kenya,1990,,,,,,,,16.748,,
Nepal,2020,,,,,,,,20.576,,
Nepal,2019,,,,,,,,20.153,,
Nepal,2018,,,,,,,,19.74,,
Nepal,2017,,,,,,,,19.336,,
Nepal,2016,,,,,,,,18.942,,
Nepal,2015,,,,,,,,18.557,,
Nepal,2014,,,,,,,,18.182,,
Nepal,2013,,,,,,,,17.815,,
Nepal,2012,,,,,,,,17.458,,
Nepal,2011,,,,,,,,17.108,,
Nepal,2010,,,,,,,,16.768,,
Nepal,2009,,,,,,,,16.434,,
Nepal,2008,,,,,,,,16.105,,
Nepal,2007,,,,,,,,15.781,,
Nepal,2006,,,,,,,,15.462,,
Nepal,2005,,,,,,,,15.149,,
Nepal,2004,,,,,,,,14.841,,
Nepal,2003,,,,,,,,14.538,,
Nepal,2002,,,,,,,,14.24,,
Nepal,2001,,,,,,,,13.947,,
Nepal,2000,,,,,,,,13.397,,
Nepal,1999,,,,,,,,12.857,,
Nepal,1998,,,,,,,,12.336,,
Nepal,1997,,,,,,,,11.834,,
Nepal,1996,,,,,,,,11.35,,
Nepal,1995,,,,,,,,10.883,,
Nepal,1994,,,,,,,,10.433,,
Nepal,1993,,,,,,,,9.999,,
Nepal,1992,,,,,,,,9.582,,
Nepal,1991,,,,,,,,9.18,,
Nepal,1990,,,,,,,,8.854,,
Saudi Arabia,2020,,,,,,,,84.287,,
Saudi Arabia,2019,,,,,,,,84.065,,
Saudi Arabia,2018,,,,,,,,83.844,,
Saudi Arabia,2017,,,,,,,,83.622,,
Saudi Arabia,2016,,,,,,,,83.401,,
Saudi Arabia,2015,,,,,,,,83.18,,
Saudi Arabia,2014,,,,,,,,82.96,,
Saudi Arabia,2013,,,,,,,,82.74,,
Saudi Arabia,2012,,,,,,,,82.52,,
Saudi Arabia,2011,,,,,,,,82.302,,
Saudi Arabia,2010,,,,,,,,82.084,,
Saudi Arabia,2009,,,,,,,,81.867,,
Saudi Arabia,2008,,,,,,,,81.649,,
Saudi Arabia,2007,,,,,,,,81.427,,
Saudi Arabia,2006,,,,,,,,81.204,,
Saudi Arabia,2005,,,,,,,,80.979,,
Saudi Arabia,2004,,,,,,,,80.754,,
Saudi Arabia,2003,,,,,,,,80.53,,
Saudi Arabia,2002,,,,,,,,80.304,,
Saudi Arabia,2001,,,,,,,,80.077,,
Saudi Arabia,2000,,,,,,,,79.848,,
Saudi Arabia,1999,,,,,,,,79.616,,
Saudi Arabia,1998,,,,,,,,79.383,,
Saudi Arabia,1997,,,,,,,,79.147,,
Saudi Arabia,1996,,,,,,,,78.91,,
Saudi Arabia,1995,,,,,,,,78.67,,
Saudi Arabia,1994,,,,,,,,78.429,,
Saudi Arabia,1993,,,,,,,,78.186,,
Saudi Arabia,1992,,,,,,,,77.851,,
Saudi Arabia,1991,,,,,,,,77.223,,
Saudi Arabia,1990,,,,,,,,76.583,,
Sweden,2020,,,,,,,,87.977,,
Sweden,2019,,,,,,,,87.708,,
Sweden,2018,,,,,,,,87.431,,
Sweden,2017,,,,,,,,87.146,,
Sweden,2016,,,,,,,,86.852,,
Sweden,2015,,,,,,,,86.553,,
Sweden,2014,,,,,,,,86.247,,
Sweden,2013,,,,,,,,85.936,,
Sweden,2012,,,,,,,,85.62,,
Sweden,2011,,,,,,,,85.297,,
Sweden,2010,,,,,,,,85.056,,
Sweden,2009,,,,,,,,84.902,,
Sweden,2008,,,,,,,,84.746,,
Sweden,2007,,,,,,,,84.588,,
Sweden,2006,,,,,,,,84.43,,
Sweden,2005,,,,,,,,84.319,,
Sweden,2004,,,,,,,,84.258,,
Sweden,2003,,,,,,,,84.196,,
Sweden,2002,,,,,,,,84.133,,
Sweden,2001,,,,,,,,84.071,,
Sweden,2000,,,,,,,,84.026,,
Sweden,1999,,,,,,,,83.998,,
Sweden,1998,,,,,,,,83.97,,
Sweden,1997,,,,,,,,83.942,,
Sweden,1996,,,,,,,,83.914,,
Sweden,1995,,,,,,,,83.824,,
Sweden,1994,,,,,,,,83.671,,
Sweden,1993,,,,,,,,83.516,,
Sweden,1992,,,,,,,,83.361,,
Sweden,1991,,,,,,,,83.204,,
Sweden,1990,,,,,,,,83.1,,
Eswatini,2020,,,,,,,,24.171,,
Eswatini,2019,,,,,,,,23.981,,
Eswatini,2018,,,,,,,,23.799,,
Eswatini,2017,,,,,,,,23.625,,
Eswatini,2016,,,,,,,,23.459,,
Eswatini,2015,,,,,,,,23.3,,
Eswatini,2014,,,,,,,,23.149,,
Eswatini,2013,,,,,,,,22.999,,
Eswatini,2012,,,,,,,,22.849,,
Eswatini,2011,,,,,,,,22.7,,
Eswatini,2010,,,,,,,,22.48,,
Eswatini,2009,,,,,,,,22.262,,
Eswatini,2008,,,,,,,,22.045,,
Eswatini,2007,,,,,,,,21.829,,
Eswatini,2006,,,,,,,,21.91,,
Eswatini,2005,,,,,,,,22.038,,
Eswatini,2004,,,,,,,,22.166,,
Eswatini,2003,,,,,,,,22.296,,
Eswatini,2002,,,,,,,,22.425,,
Eswatini,2001,,,,,,,,22.555,,
Eswatini,2000,,,,,,,,22.686,,
Eswatini,1999,,,,,,,,22.817,,
Eswatini,1998,,,,,,,,22.949,,
Eswatini,1997,,,,,,,,23.081,,
Eswatini,1996,,,,,,,,22.722,,
Eswatini,1995,,,,,,,,22.286,,
Eswatini,1994,,,,,,,,21.857,,
Eswatini,1993,,,,,,,,21.434,,
Eswatini,1992,,,,,,,,21.018,,
Eswatini,1991,,,,,,,,20.607,,
Eswatini,1990,,,,,,,,20.202,,
Tajikistan,2020,,,,,,,,27.506,,
Tajikistan,2019,,,,,,,,27.309,,
Tajikistan,2018,,,,,,,,27.134,,
Tajikistan,2017,,,,,,,,26.982,,
Tajikistan,2016,,,,,,,,26.851,,
Tajikistan,2015,,,,,,,,26.742,,
Tajikistan,2014,,,,,,,,26.655,,
Tajikistan,2013,,,,,,,,26.589,,
Tajikistan,2012,,,,,,,,26.545,,
Tajikistan,2011,,,,,,,,26.521,,
Tajikistan,2010,,,,,,,,26.52,,
Tajikistan,2009,,,,,,,,26.518,,
Tajikistan,2008,,,,,,,,26.516,,
Tajikistan,2007,,,,,,,,26.514,,
Tajikistan,2006,,,,,,,,26.512,,
Tajikistan,2005,,,,,,,,26.51,,
Tajikistan,2004,,,,,,,,26.508,,
Tajikistan,2003,,,,,,,,26.507,,
Tajikistan,2002,,,,,,,,26.505,,
Tajikistan,2001,,,,,,,,26.503,,
Tajikistan,2000,,,,,,,,26.501,,
Tajikistan,1999,,,,,,,,26.76,,
Tajikistan,1998,,,,,,,,27.28,,
Tajikistan,1997,,,,,,,,27.806,,
Tajikistan,1996,,,,,,,,28.338,,
Tajikistan,1995,,,,,,,,28.877,,
Tajikistan,1994,,,,,,,,29.421,,
Tajikistan,1993,,,,,,,,29.972,,
Tajikistan,1992,,,,,,,,30.527,,
Tajikistan,1991,,,,,,,,31.09,,
Tajikistan,1990,,,,,,,,31.658,,
United Arab Emirates,2020,,,,,,,,,349473015336.939,
United Arab Emirates,2019,,,,,,,,,417989721734.494,
United Arab Emirates,2018,,,,,,,,,427049432149.345,
United Arab Emirates,2017,,,,,,,,,390516804016.501,
United Arab Emirates,2016,,,,,,,,,369255326235.771,
United Arab Emirates,2015,,,,,,,,,370275469560.166,
United Arab Emirates,2014,,,,,,,,,414105366758.911,
United Arab Emirates,2013,,,,,,,,,400218529747.597,
United Arab Emirates,2012,,,,,,,,,384610125384.033,
United Arab Emirates,2011,,,,,,,,,350666058379.85,
United Arab Emirates,2010,,,,,,,,,289787452661.675,
United Arab Emirates,2009,,,,,,,,,253547358747.447,
United Arab Emirates,2008,,,,,,,,,315474615738.598,
United Arab Emirates,2007,,,,,,,,,257916133424.098,
United Arab Emirates,2006,,,,,,,,,222116541865.214,
United Arab Emirates,2005,,,,,,,,,180617467964.602,
United Arab Emirates,2004,,,,,,,,,147824370319.946,
United Arab Emirates,2003,,,,,,,,,124346358066.712,
United Arab Emirates,2002,,,,,,,,,109816201497.617,
United Arab Emirates,2001,,,,,,,,,103311640571.818,
United Arab Emirates,2000,,,,,,,,,104337372362.151,
United Arab Emirates,1999,,,,,,,,,84445473110.9598,
United Arab Emirates,1998,,,,,,,,,75674336283.1858,
United Arab Emirates,1997,,,,,,,,,78839008444.5655,
United Arab Emirates,1996,,,,,,,,,73571233996.1863,
United Arab Emirates,1995,,,,,,,,,65743666575.8649,
United Arab Emirates,1994,,,,,,,,,59305093979.842,
United Arab Emirates,1993,,,,,,,,,55625170253.337,
United Arab Emirates,1992,,,,,,,,,54239171887.769,
United Arab Emirates,1991,,,,,,,,,51552165622.4462,
United Arab Emirates,1990,,,,,,,,,50701443748.2975,
Armenia,2020,,,,,,,,,12641697523.2966,
Armenia,2019,,,,,,,,,13619291361.2814,
Armenia,2018,,,,,,,,,12457941907.0333,
Armenia,2017,,,,,,,,,11527458565.7334,
Armenia,2016,,,,,,,,,10546135160.031,
Armenia,2015,,,,,,,,,10553337672.9872,
Armenia,2014,,,,,,,,,11609512939.7542,
Armenia,2013,,,,,,,,,11121465767.4067,
Armenia,2012,,,,,,,,,10619320048.5857,
Armenia,2011,,,,,,,,,10142111334.4961,
Armenia,2010,,,,,,,,,9260284937.79781,
Armenia,2009,,,,,,,,,8647936747.98704,
Armenia,2008,,,,,,,,,11662040713.8753,
Armenia,2007,,,,,,,,,9206301700.39619,
Armenia,2006,,,,,,,,,6384451606.1421,
Armenia,2005,,,,,,,,,4900469950.09033,
Armenia,2004,,,,,,,,,3576615240.41616,
Armenia,2003,,,,,,,,,2807061008.69084,
Armenia,2002,,,,,,,,,2376335048.39976,
Armenia,2001,,,,,,,,,2118467913.37873,
Armenia,2000,,,,,,,,,1911563668.85006,
Armenia,1999,,,,,,,,,1845482173.02732,
Armenia,1998,,,,,,,,,1893726437.26462,
Armenia,1997,,,,,,,,,1639492444.76152,
Armenia,1996,,,,,,,,,1596968946.23708,
Armenia,1995,,,,,,,,,1468317435.20148,
Armenia,1994,,,,,,,,,1315158636.67553,
Armenia,1993,,,,,,,,,1201312829.27524,
Armenia,1992,,,,,,,,,1272835453.42634,
Armenia,1991,,,,,,,,,2069870129.87013,
Armenia,1990,,,,,,,,,2256838857.60997,
Belgium,2020,,,,,,,,,525211810652.608,
Belgium,2019,,,,,,,,,535830876745.097,
Belgium,2018,,,,,,,,,543299066998.902,
Belgium,2017,,,,,,,,,502764720556.354,
Belgium,2016,,,,,,,,,476062757356.927,
Belgium,2015,,,,,,,,,462335574841.484,
Belgium,2014,,,,,,,,,535390200131.018,
Belgium,2013,,,,,,,,,521791015247.06,
Belgium,2012,,,,,,,,,496152879924.727,
Belgium,2011,,,,,,,,,523330354138.133,
Belgium,2010,,,,,,,,,481420882905.001,
Belgium,2009,,,,,,,,,483254171097.812,
Belgium,2008,,,,,,,,,517328087920.078,
Belgium,2007,,,,,,,,,470922156309.453,
Belgium,2006,,,,,,,,,408259840868.823,
Belgium,2005,,,,,,,,,385714762230.039,
Belgium,2004,,,,,,,,,369214712443.206,
Belgium,2003,,,,,,,,,318082528506.588,
Belgium,2002,,,,,,,,,258383599375.177,
Belgium,2001,,,,,,,,,236746141604.37,
Belgium,2000,,,,,,,,,236792460312.471,
Belgium,1999,,,,,,,,,258245733221.468,
Belgium,1998,,,,,,,,,258528339631.029,
Belgium,1997,,,,,,,,,252708051420.839,
Belgium,1996,,,,,,,,,279201433224.756,
Belgium,1995,,,,,,,,,288025588396.278,
Belgium,1994,,,,,,,,,244884129491.198,
Belgium,1993,,,,,,,,,224721795708.955,
Belgium,1992,,,,,,,,,234781652446.675,
Belgium,1991,,,,,,,,,210510999409.333,
Belgium,1990,,,,,,,,,205331747947.851,
France,2020,,,,,,,,,2639008701648.26,
France,2019,,,,,,,,,2728870246705.88,
France,2018,,,,,,,,,2790956878746.66,
France,2017,,,,,,,,,2595151045197.65,
France,2016,,,,,,,,,2472964344587.17,
France,2015,,,,,,,,,2439188643162.5,
France,2014,,,,,,,,,2855964488590.19,
France,2013,,,,,,,,,2811876903329.03,
France,2012,,,,,,,,,2683671716967.19,
France,2011,,,,,,,,,2865157541994.17,
France,2010,,,,,,,,,2645187882116.67,
France,2009,,,,,,,,,2700887366932.03,
France,2008,,,,,,,,,2930303780828.12,
France,2007,,,,,,,,,2660591246211.77,
France,2006,,,,,,,,,2320536221304.7,
France,2005,,,,,,,,,2196945232435.8,
France,2004,,,,,,,,,2119633181634.37,
France,2003,,,,,,,,,1844544792036.86,
France,2002,,,,,,,,,1501409382971.38,
France,2001,,,,,,,,,1377657339291.34,
France,2000,,,,,,,,,1365639660792.16,
France,1999,,,,,,,,,1493151737698.46,
France,1998,,,,,,,,,1503108739159.44,
France,1997,,,,,,,,,1452884917959.09,
France,1996,,,,,,,,,1605675086549.56,
France,1995,,,,,,,,,1601094756209.75,
France,1994,,,,,,,,,1393982750472.59,
France,1993,,,,,,,,,1322815612694.0,
France,1992,,,,,,,,,1401465923172.24,
France,1991,,,,,,,,,1269276828275.78,
France,1990,,,,,,,,,1269179616913.63,
"Hong Kong SAR, China",2020,,,,,,,,,344932192028.051,
"Hong Kong SAR, China",2019,,,,,,,,,363052489184.395,
"Hong Kong SAR, China",2018,,,,,,,,,361731070995.726,
"Hong Kong SAR, China",2017,,,,,,,,,341273289534.466,
"Hong Kong SAR, China",2016,,,,,,,,,320858250776.188,
"Hong Kong SAR, China",2015,,,,,,,,,309383627028.561,
"Hong Kong SAR, China",2014,,,,,,,,,291459356985.337,
"Hong Kong SAR, China",2013,,,,,,,,,275696879834.966,
"Hong Kong SAR, China",2012,,,,,,,,,262629441493.476,
"Hong Kong SAR, China",2011,,,,,,,,,248513617677.287,
"Hong Kong SAR, China",2010,,,,,,,,,228637697575.04,
"Hong Kong SAR, China",2009,,,,,,,,,214046415026.187,
"Hong Kong SAR, China",2008,,,,,,,,,219279678430.164,
"Hong Kong SAR, China",2007,,,,,,,,,211597405593.868,
"Hong Kong SAR, China",2006,,,,,,,,,193536265094.364,
"Hong Kong SAR, China",2005,,,,,,,,,181570082162.19,
"Hong Kong SAR, China",2004,,,,,,,,,169099768875.193,
"Hong Kong SAR, China",2003,,,,,,,,,161384522525.299,
"Hong Kong SAR, China",2002,,,,,,,,,166349228737.386,
"Hong Kong SAR, China",2001,,,,,,,,,169403241524.337,
"Hong Kong SAR, China",2000,,,,,,,,,171668164082.555,
"Hong Kong SAR, China",1999,,,,,,,,,165768095391.557,
"Hong Kong SAR, China",1998,,,,,,,,,168886163221.567,
"Hong Kong SAR, China",1997,,,,,,,,,177352785419.977,
"Hong Kong SAR, China",1996,,,,,,,,,159717233621.659,
"Hong Kong SAR, China",1995,,,,,,,,,144652912433.103,
"Hong Kong SAR, China",1994,,,,,,,,,135812069768.646,
"Hong Kong SAR, China",1993,,,,,,,,,120353947980.764,
"Hong Kong SAR, China",1992,,,,,,,,,104272278634.731,
"Hong Kong SAR, China",1991,,,,,,,,,88959620135.8864,
"Hong Kong SAR, China",1990,,,,,,,,,76928290841.8701,
Indonesia,2020,,,,,,,,,1058688935454.78,
Indonesia,2019,,,,,,,,,1119099868265.25,
Indonesia,2018,,,,,,,,,1042271531011.99,
Indonesia,2017,,,,,,,,,1015618742565.81,
Indonesia,2016,,,,,,,,,931877364177.742,
Indonesia,2015,,,,,,,,,860854235065.079,
Indonesia,2014,,,,,,,,,890814755233.225,
Indonesia,2013,,,,,,,,,912524136718.018,
Indonesia,2012,,,,,,,,,917869910105.749,
Indonesia,2011,,,,,,,,,892969107923.094,
Indonesia,2010,,,,,,,,,755094160363.071,
Indonesia,2009,,,,,,,,,539580085612.401,
Indonesia,2008,,,,,,,,,510228634992.258,
Indonesia,2007,,,,,,,,,432216737774.861,
Indonesia,2006,,,,,,,,,364570514304.85,
Indonesia,2005,,,,,,,,,285868618224.017,
Indonesia,2004,,,,,,,,,256836875295.452,
Indonesia,2003,,,,,,,,,234772463823.808,
Indonesia,2002,,,,,,,,,195660611165.183,
Indonesia,2001,,,,,,,,,160446947784.909,
Indonesia,2000,,,,,,,,,165021012077.81,
Indonesia,1999,,,,,,,,,140001351215.462,
Indonesia,1998,,,,,,,,,95445547872.715,
Indonesia,1997,,,,,,,,,215748998609.635,
Indonesia,1996,,,,,,,,,227369679374.973,
Indonesia,1995,,,,,,,,,202132028723.115,
Indonesia,1994,,,,,,,,,176892143931.505,
Indonesia,1993,,,,,,,,,158006700301.533,
Indonesia,1992,,,,,,,,,128026966579.964,
Indonesia,1991,,,,,,,,,116621996217.133,
Indonesia,1990,,,,,,,,,106140727356.675,
Kenya,2020,,,,,,,,,100666542665.72,
Kenya,2019,,,,,,,,,100379713697.421,
Kenya,2018,,,,,,,,,92202956320.532,
Kenya,2017,,,,,,,,,82035800868.187,
Kenya,2016,,,,,,,,,74815121314.9381,
Kenya,2015,,,,,,,,,70120413328.7838,
Kenya,2014,,,,,,,,,68285768554.472,
Kenya,2013,,,,,,,,,61671425370.0235,
Kenya,2012,,,,,,,,,56396706005.9435,
Kenya,2011,,,,,,,,,46869457318.2541,
Kenya,2010,,,,,,,,,45405587556.7313,
Kenya,2009,,,,,,,,,42347217912.9176,
Kenya,2008,,,,,,,,,35895153327.8497,
Kenya,2007,,,,,,,,,31958195182.2406,
Kenya,2006,,,,,,,,,25825524820.8064,
Kenya,2005,,,,,,,,,18737897744.7948,
Kenya,2004,,,,,,,,,16095337093.8366,
Kenya,2003,,,,,,,,,14904517649.8476,
Kenya,2002,,,,,,,,,13147743910.7241,
Kenya,2001,,,,,,,,,12986007425.8781,
Kenya,2000,,,,,,,,,12705357103.0056,
Kenya,1999,,,,,,,,,12896013576.7324,
Kenya,1998,,,,,,,,,14093998843.7334,
Kenya,1997,,,,,,,,,13115773737.5664,
Kenya,1996,,,,,,,,,12045858436.2399,
Kenya,1995,,,,,,,,,9046326059.98857,
Kenya,1994,,,,,,,,,7148145375.78545,
Kenya,1993,,,,,,,,,5751789915.05363,
Kenya,1992,,,,,,,,,8209129171.73649,
Kenya,1991,,,,,,,,,8151479004.21334,
Kenya,1990,,,,,,,,,8572359162.74408,
Nepal,2020,,,,,,,,,33433670511.9364,
Nepal,2019,,,,,,,,,34186190995.9565,
Nepal,2018,,,,,,,,,33111525871.9538,
Nepal,2017,,,,,,,,,28971589213.2184,
Nepal,2016,,,,,,,,,24524098184.648,
Nepal,2015,,,,,,,,,24360795410.6422,
Nepal,2014,,,,,,,,,22731602969.9687,
Nepal,2013,,,,,,,,,22162208956.1412,
Nepal,2012,,,,,,,,,21703106501.9674,
Nepal,2011,,,,,,,,,21573862466.8268,
Nepal,2010,,,,,,,,,16002656434.4746,
Nepal,2009,,,,,,,,,12854985464.0764,
Nepal,2008,,,,,,,,,12545438605.3959,
Nepal,2007,,,,,,,,,10325618017.379,
Nepal,2006,,,,,,,,,9043715355.8881,
Nepal,2005,,,,,,,,,8130258041.46706,
Nepal,2004,,,,,,,,,7273938314.71988,
Nepal,2003,,,,,,,,,6330473096.54071,
Nepal,2002,,,,,,,,,6050875806.66403,
Nepal,2001,,,,,,,,,6007055042.17687,
Nepal,2000,,,,,,,,,5494252207.90502,
Nepal,1999,,,,,,,,,5033642384.10596,
Nepal,1998,,,,,,,,,4856255044.39064,
Nepal,1997,,,,,,,,,4918691916.53516,
Nepal,1996,,,,,,,,,4521580381.47139,
Nepal,1995,,,,,,,,,4401104417.67068,
Nepal,1994,,,,,,,,,4066775510.20408,
Nepal,1993,,,,,,,,,3660041666.66667,
Nepal,1992,,,,,,,,,3401211581.29176,
Nepal,1991,,,,,,,,,3921476084.89072,
Nepal,1990,,,,,,,,,3627562402.66027,
Saudi Arabia,2020,,,,,,,,,703367841222.555,
Saudi Arabia,2019,,,,,,,,,803616264791.024,
Saudi Arabia,2018,,,,,,,,,816578674529.141,
Saudi Arabia,2017,,,,,,,,,688586094412.68,
Saudi Arabia,2016,,,,,,,,,644935682011.475,
Saudi Arabia,2015,,,,,,,,,654269739552.019,
Saudi Arabia,2014,,,,,,,,,756350347320.381,
Saudi Arabia,2013,,,,,,,,,746647127407.619,
Saudi Arabia,2012,,,,,,,,,735974843348.664,
Saudi Arabia,2011,,,,,,,,,671238840108.229,
Saudi Arabia,2010,,,,,,,,,528207332649.536,
Saudi Arabia,2009,,,,,,,,,429097899280.0,
Saudi Arabia,2008,,,,,,,,,519796738640.0,
Saudi Arabia,2007,,,,,,,,,415964583055.37,
Saudi Arabia,2006,,,,,,,,,376900135727.637,
Saudi Arabia,2005,,,,,,,,,328459700114.755,
Saudi Arabia,2004,,,,,,,,,258742263040.0,
Saudi Arabia,2003,,,,,,,,,215807655253.333,
Saudi Arabia,2002,,,,,,,,,189605920240.0,
Saudi Arabia,2001,,,,,,,,,184137469733.333,
Saudi Arabia,2000,,,,,,,,,189514926213.333,
Saudi Arabia,1999,,,,,,,,,161716960000.0,
Saudi Arabia,1998,,,,,,,,,146775498080.0,
Saudi Arabia,1997,,,,,,,,,165963557409.88,
Saudi Arabia,1996,,,,,,,,,158662398744.993,
Saudi Arabia,1995,,,,,,,,,143343036341.789,
Saudi Arabia,1994,,,,,,,,,135174886488.652,
Saudi Arabia,1993,,,,,,,,,132967901415.22,
Saudi Arabia,1992,,,,,,,,,137087876662.216,
Saudi Arabia,1991,,,,,,,,,132223268491.322,
Saudi Arabia,1990,,,,,,,,,117630271802.403,
Sweden,2020,,,,,,,,,547054174235.876,
Sweden,2019,,,,,,,,,533879529188.454,
Sweden,2018,,,,,,,,,555455371487.089,
Sweden,2017,,,,,,,,,541018749769.097,
Sweden,2016,,,,,,,,,515654671469.547,
Sweden,2015,,,,,,,,,505103781349.757,
Sweden,2014,,,,,,,,,581964017237.095,
Sweden,2013,,,,,,,,,586841821796.891,
Sweden,2012,,,,,,,,,552483727282.802,
Sweden,2011,,,,,,,,,574094112972.733,
Sweden,2010,,,,,,,,,495812558843.31,
Sweden,2009,,,,,,,,,436537014293.554,
Sweden,2008,,,,,,,,,517706149201.196,
Sweden,2007,,,,,,,,,491252589217.021,
Sweden,2006,,,,,,,,,423093437423.762,
Sweden,2005,,,,,,,,,392218088878.779,
Sweden,2004,,,,,,,,,385118044877.465,
Sweden,2003,,,,,,,,,334337212322.076,
Sweden,2002,,,,,,,,,266849061835.659,
Sweden,2001,,,,,,,,,242395852494.409,
Sweden,2000,,,,,,,,,262835454366.855,
Sweden,1999,,,,,,,,,274072182416.731,
Sweden,1998,,,,,,,,,270809066780.714,
Sweden,1997,,,,,,,,,268146144677.73,
Sweden,1996,,,,,,,,,291743811512.079,
Sweden,1995,,,,,,,,,267305875261.099,
Sweden,1994,,,,,,,,,229033566614.826,
Sweden,1993,,,,,,,,,212953336588.123,
Sweden,1992,,,,,,,,,284321115594.629,
Sweden,1991,,,,,,,,,274229034311.699,
Sweden,1990,,,,,,,,,261846194498.885,
Eswatini,2020,,,,,,,,,3982226055.38454,
Eswatini,2019,,,,,,,,,4495264160.86577,
Eswatini,2018,,,,,,,,,4665237415.12526,
Eswatini,2017,,,,,,,,,4402969225.92165,
Eswatini,2016,,,,,,,,,3816022046.82656,
Eswatini,2015,,,,,,,,,4063245671.29285,
Eswatini,2014,,,,,,,,,4422968339.67584,
Eswatini,2013,,,,,,,,,4597532029.70451,
Eswatini,2012,,,,,,,,,4886533032.88672,
Eswatini,2011,,,,,,,,,4820499924.2539,
Eswatini,2010,,,,,,,,,4438778424.30203,
Eswatini,2009,,,,,,,,,3580417066.92472,
Eswatini,2008,,,,,,,,,3294093485.20796,
Eswatini,2007,,,,,,,,,3469363996.36642,
Eswatini,2006,,,,,,,,,3291353835.93,
Eswatini,2005,,,,,,,,,3178126491.90949,
Eswatini,2004,,,,,,,,,2770082791.50412,
Eswatini,2003,,,,,,,,,2197612701.09852,
Eswatini,2002,,,,,,,,,1432228125.26682,
Eswatini,2001,,,,,,,,,1542477308.89408,
Eswatini,2000,,,,,,,,,1738100853.05052,
Eswatini,1999,,,,,,,,,1547884442.26205,
Eswatini,1998,,,,,,,,,1576904292.4588,
Eswatini,1997,,,,,,,,,1716699913.19444,
Eswatini,1996,,,,,,,,,1602760100.48147,
Eswatini,1995,,,,,,,,,1698982437.76019,
Eswatini,1994,,,,,,,,,1419293454.99606,
Eswatini,1993,,,,,,,,,1357206995.74624,
Eswatini,1992,,,,,,,,,1284766234.2216,
Eswatini,1991,,,,,,,,,1156141998.33412,
Eswatini,1990,,,,,,,,,1114703088.1614,
Tajikistan,2020,,,,,,,,,8133996647.90397,
Tajikistan,2019,,,,,,,,,8300784856.87904,
Tajikistan,2018,,,,,,,,,7765014424.33779,
Tajikistan,2017,,,,,,,,,7536439875.08334,
Tajikistan,2016,,,,,,,,,6992393787.40891,
Tajikistan,2015,,,,,,,,,8271454300.59548,
Tajikistan,2014,,,,,,,,,9112544556.05962,
Tajikistan,2013,,,,,,,,,8448469837.53831,
Tajikistan,2012,,,,,,,,,7633049792.09321,
Tajikistan,2011,,,,,,,,,6522732202.50748,
Tajikistan,2010,,,,,,,,,5642178579.58438,
Tajikistan,2009,,,,,,,,,4979481980.35098,
Tajikistan,2008,,,,,,,,,5161337336.40365,
Tajikistan,2007,,,,,,,,,3719506172.83951,
Tajikistan,2006,,,,,,,,,2830220713.07301,
Tajikistan,2005,,,,,,,,,2312327536.41789,
Tajikistan,2004,,,,,,,,,2076182460.86517,
Tajikistan,2003,,,,,,,,,1555301496.04756,
Tajikistan,2002,,,,,,,,,1221120798.81336,
Tajikistan,2001,,,,,,,,,1080768906.5003,
Tajikistan,2000,,,,,,,,,860521119.298753,
Tajikistan,1999,,,,,,,,,1086605267.40992,
Tajikistan,1998,,,,,,,,,1320242080.86531,
Tajikistan,1997,,,,,,,,,921572114.529611,
Tajikistan,1996,,,,,,,,,1043654822.33503,
Tajikistan,1995,,,,,,,,,1231040564.3739,
Tajikistan,1994,,,,,,,,,1518796992.4812,
Tajikistan,1993,,,,,,,,,1644325581.39535,
Tajikistan,1992,,,,,,,,,2156666666.66667,
Tajikistan,1991,,,,,,,,,1352000000.0,
Tajikistan,1990,,,,,,,,,2631768953.06859,
United Arab Emirates,2020,,,,,,,,,349473015336.939,
United Arab Emirates,2019,,,,,,,,,417989721734.494,
United Arab Emirates,2018,,,,,,,,,427049432149.345,
United Arab Emirates,2017,,,,,,,,,390516804016.501,
United Arab Emirates,2016,,,,,,,,,369255326235.771,
